No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Total_Pollutants
30381,2016,8,17,20,54.0,54.0,2.0,8.0,800.0,77.0,24.6,995.4,22.7,0.0,W,1.3,Dingling,995.0
30382,2016,8,17,21,56.0,56.0,2.0,12.0,800.0,40.0,24.3,995.8,22.9,1.2,W,0.7,Dingling,966.0
30383,2016,8,17,22,54.0,54.0,2.0,8.0,800.0,29.0,23.3,995.6,22.5,2.7,WNW,1.7,Dingling,947.0
30384,2016,8,17,23,58.0,58.0,2.0,11.0,800.0,29.0,23.1,995.1,22.4,0.5,NNW,0.9,Dingling,958.0
30385,2016,8,18,0,61.0,61.0,2.0,9.0,800.0,27.0,23.2,994.9,22.7,0.3,NNW,1.1,Dingling,960.0
30386,2016,8,18,1,61.0,61.0,2.0,6.0,800.0,45.0,23.1,994.3,22.4,0.0,N,0.9,Dingling,975.0
30387,2016,8,18,2,73.0,73.0,2.0,4.0,900.0,97.0,23.0,993.7,22.3,0.0,NE,1.3,Dingling,1149.0
30388,2016,8,18,3,82.0,82.0,2.0,5.0,900.0,102.0,23.1,993.7,22.4,0.0,WNW,0.9,Dingling,1173.0
30389,2016,8,18,4,79.0,79.0,2.0,6.0,900.0,79.0,23.3,993.3,22.5,0.0,N,0.9,Dingling,1145.0
30390,2016,8,18,5,69.0,69.0,2.0,5.0,900.0,51.0,23.4,993.0,22.7,0.0,SW,0.3,Dingling,1096.0
30391,2016,8,18,6,67.0,67.0,2.0,4.0,900.0,41.0,23.3,993.3,22.6,0.5,NW,1.0,Dingling,1081.0
30392,2016,8,18,7,71.0,71.0,2.0,5.0,900.0,40.0,22.7,993.3,21.9,3.7,E,2.2,Dingling,1089.0
30393,2016,8,18,8,67.0,67.0,2.0,5.0,1000.0,63.0,22.4,993.3,21.6,2.7,NNE,0.9,Dingling,1204.0
30394,2016,8,18,9,52.0,52.0,2.0,4.0,1100.0,79.0,22.4,993.1,21.7,3.1,N,0.9,Dingling,1289.0
30396,2016,8,18,11,41.0,41.0,2.0,5.0,1200.0,82.0,22.4,992.7,21.9,2.5,W,0.8,Dingling,1371.0
30397,2016,8,18,12,37.0,37.0,2.0,4.0,1300.0,79.0,22.4,992.7,21.9,1.9,WNW,1.4,Dingling,1459.0
30398,2016,8,18,13,33.0,33.0,2.0,6.0,1500.0,78.0,22.4,992.3,21.7,1.1,NW,1.2,Dingling,1652.0
30399,2016,8,18,14,39.0,39.0,2.0,6.0,1700.0,67.0,22.4,992.1,21.7,0.8,WNW,0.4,Dingling,1853.0
30400,2016,8,18,15,44.0,44.0,2.0,8.0,2000.0,68.0,23.0,991.9,22.0,0.1,NNW,0.7,Dingling,2166.0
30401,2016,8,18,16,47.0,47.0,2.0,9.0,2100.0,64.0,23.1,992.0,22.1,1.6,W,0.6,Dingling,2269.0
30402,2016,8,18,17,43.0,44.0,2.0,10.0,2200.0,55.0,23.4,992.3,22.6,1.6,SSW,0.8,Dingling,2354.0
30403,2016,8,18,18,38.0,38.0,2.0,12.0,2200.0,47.0,23.1,992.4,22.6,0.2,WSW,0.9,Dingling,2337.0
30404,2016,8,18,19,44.0,44.0,2.0,24.0,2000.0,25.0,23.0,993.0,22.3,0.0,W,1.2,Dingling,2139.0
30405,2016,8,18,20,47.0,47.0,2.0,25.0,1900.0,17.0,22.9,993.7,22.4,0.0,WNW,1.2,Dingling,2038.0
30406,2016,8,18,21,49.0,49.0,2.0,26.0,2000.0,17.0,23.0,994.2,22.3,0.0,NW,1.4,Dingling,2143.0
30407,2016,8,18,22,30.0,30.0,2.0,9.0,1600.0,40.0,23.1,993.9,22.6,0.0,NW,1.2,Dingling,1711.0
30408,2016,8,18,23,7.0,7.0,2.0,2.0,1100.0,61.0,23.2,994.1,22.5,0.0,NNW,1.5,Dingling,1179.0
30409,2016,8,19,0,6.0,20.0,2.0,2.0,1000.0,60.0,23.3,994.1,22.5,0.0,WNW,0.4,Dingling,1090.0
30410,2016,8,19,1,6.0,6.0,2.0,2.0,900.0,48.0,23.3,994.3,21.4,0.0,N,2.3,Dingling,964.0
30411,2016,8,19,2,4.0,12.0,2.0,2.0,900.0,52.0,24.3,994.2,20.8,0.0,NE,2.3,Dingling,972.0
30412,2016,8,19,3,9.0,9.0,2.0,2.0,900.0,65.0,24.1,994.4,20.8,0.0,NNE,1.7,Dingling,987.0
30413,2016,8,19,4,11.0,11.0,2.0,2.0,1000.0,65.0,24.9,994.4,20.6,0.0,NNE,1.7,Dingling,1091.0
30414,2016,8,19,5,7.0,18.0,2.0,5.0,1100.0,57.0,24.6,995.0,20.5,0.0,N,1.7,Dingling,1189.0
30415,2016,8,19,6,10.0,10.0,2.0,6.0,1100.0,49.0,23.3,996.2,21.2,0.0,E,0.6,Dingling,1177.0
30416,2016,8,19,7,8.0,24.0,2.0,6.0,900.0,35.0,24.4,996.5,20.7,0.0,NNW,1.9,Dingling,975.0
30417,2016,8,19,8,7.0,7.0,2.0,2.0,800.0,49.0,26.9,996.9,21.0,0.0,N,1.9,Dingling,867.0
30418,2016,8,19,9,7.0,7.0,2.0,2.0,700.0,59.0,28.3,997.4,20.1,0.0,N,3.0,Dingling,777.0
30419,2016,8,19,10,4.0,6.0,2.0,2.0,500.0,70.0,29.3,997.6,19.6,0.0,N,1.4,Dingling,584.0
30420,2016,8,19,11,3.0,6.0,2.0,2.0,500.0,82.0,30.6,997.5,19.3,0.0,ENE,1.5,Dingling,595.0
30421,2016,8,19,12,5.0,16.0,2.0,2.0,400.0,92.0,31.9,997.0,18.5,0.0,NNE,2.0,Dingling,517.0
30422,2016,8,19,13,3.0,6.0,2.0,2.0,400.0,101.0,32.8,996.9,17.0,0.0,E,2.5,Dingling,514.0
30423,2016,8,19,14,7.0,7.0,2.0,7.0,300.0,99.0,32.7,996.6,18.5,0.0,ESE,2.7,Dingling,422.0
30424,2016,8,19,15,6.0,13.0,2.0,2.0,400.0,104.0,32.9,996.6,18.7,0.0,SE,2.0,Dingling,527.0
30425,2016,8,19,16,6.0,12.0,2.0,2.0,400.0,111.0,32.6,996.8,18.8,0.0,SSE,2.6,Dingling,533.0
30426,2016,8,19,17,10.0,11.0,2.0,2.0,400.0,115.0,32.6,996.9,18.4,0.0,SE,1.5,Dingling,540.0
30427,2016,8,19,18,9.0,16.0,2.0,2.0,400.0,110.0,31.8,997.0,18.4,0.0,SSE,1.6,Dingling,539.0
30428,2016,8,19,19,12.0,34.0,2.0,3.0,400.0,78.0,30.7,997.7,18.8,0.0,S,1.1,Dingling,529.0
30429,2016,8,19,20,14.0,23.0,2.0,3.0,400.0,59.0,27.5,998.4,20.6,0.0,N,1.1,Dingling,501.0
30430,2016,8,19,21,11.0,27.0,2.0,2.0,400.0,58.0,26.8,999.1,20.6,0.0,NNW,1.0,Dingling,500.0
30431,2016,8,19,22,14.0,24.0,2.0,9.0,400.0,45.0,25.3,999.8,20.3,0.0,NW,1.7,Dingling,494.0
30432,2016,8,19,23,12.0,24.0,2.0,2.0,400.0,43.0,25.7,1000.3,22.0,0.0,E,1.2,Dingling,483.0
30433,2016,8,20,0,16.0,21.0,2.0,2.0,400.0,42.0,25.2,1000.7,21.7,0.0,ENE,1.4,Dingling,483.0
30434,2016,8,20,1,21.0,25.0,2.0,2.0,500.0,37.0,23.8,1000.6,20.5,0.0,N,1.4,Dingling,587.0
30435,2016,8,20,2,20.0,27.0,2.0,2.0,500.0,32.0,23.7,1000.4,20.6,0.0,NE,0.7,Dingling,583.0
30436,2016,8,20,3,17.0,30.0,2.0,2.0,600.0,35.0,23.0,1000.6,20.5,0.0,NW,1.2,Dingling,686.0
30437,2016,8,20,4,22.0,33.0,2.0,10.0,600.0,18.0,22.4,1000.5,20.7,0.0,NE,0.6,Dingling,685.0
30438,2016,8,20,5,21.0,29.0,2.0,2.0,600.0,21.0,22.4,1000.7,20.7,0.0,NW,0.4,Dingling,675.0
30439,2016,8,20,6,29.0,37.0,2.0,2.0,600.0,15.0,22.6,1000.9,21.1,0.0,NNW,1.2,Dingling,685.0
30440,2016,8,20,7,49.0,49.0,2.0,6.0,700.0,14.0,23.0,1000.8,21.3,0.0,N,1.6,Dingling,820.0
30441,2016,8,20,8,50.0,50.0,2.0,12.0,800.0,15.0,24.3,1001.3,21.6,0.0,NW,1.4,Dingling,929.0
30442,2016,8,20,9,51.0,51.0,2.0,28.0,800.0,18.0,26.0,1001.4,22.3,0.0,SSE,0.8,Dingling,950.0
30443,2016,8,20,10,58.0,58.0,2.0,13.0,900.0,75.0,27.3,1001.3,22.3,0.0,S,1.3,Dingling,1106.0
30444,2016,8,20,11,60.0,60.0,2.0,12.0,900.0,106.0,28.3,1001.2,22.5,0.0,SSW,1.8,Dingling,1140.0
30445,2016,8,20,12,76.0,76.0,2.0,17.0,1000.0,136.0,29.1,1000.6,22.8,0.0,SW,1.7,Dingling,1307.0
30446,2016,8,20,13,70.0,70.0,2.0,12.0,900.0,165.0,29.9,1000.0,22.1,0.0,SE,1.6,Dingling,1219.0
30447,2016,8,20,14,63.0,63.0,2.0,8.0,900.0,190.0,30.9,999.3,21.1,0.0,ESE,2.3,Dingling,1226.0
30448,2016,8,20,15,45.0,45.0,2.0,4.0,700.0,187.0,31.6,998.8,20.9,0.0,SSW,1.8,Dingling,983.0
30449,2016,8,20,16,32.0,32.0,2.0,3.0,600.0,171.0,31.8,998.5,21.6,0.0,SW,1.6,Dingling,840.0
30450,2016,8,20,17,25.0,29.0,2.0,4.0,600.0,164.0,31.5,997.9,19.5,0.0,SSW,2.0,Dingling,824.0
30451,2016,8,20,18,30.0,47.0,2.0,7.0,600.0,169.0,30.9,997.6,19.3,0.0,S,1.5,Dingling,855.0
30452,2016,8,20,19,26.0,48.0,2.0,5.0,600.0,125.0,29.6,997.9,19.6,0.0,N,0.9,Dingling,806.0
30453,2016,8,20,20,29.0,44.0,2.0,3.0,600.0,103.0,27.8,998.6,21.1,0.0,NE,1.3,Dingling,781.0
30454,2016,8,20,21,30.0,46.0,2.0,4.0,600.0,94.0,26.3,999.2,21.3,0.0,N,1.4,Dingling,776.0
30455,2016,8,20,22,34.0,40.0,2.0,4.0,600.0,79.0,26.0,999.3,20.8,0.0,N,1.2,Dingling,759.0
30456,2016,8,20,23,34.0,39.0,2.0,2.0,600.0,75.0,25.3,999.5,20.8,0.0,N,2.0,Dingling,752.0
30457,2016,8,21,0,32.0,34.0,2.0,2.0,600.0,61.0,24.9,999.5,20.8,0.0,NNE,1.3,Dingling,731.0
30458,2016,8,21,1,33.0,36.0,2.0,2.0,600.0,66.0,24.5,999.3,20.6,0.0,WNW,0.7,Dingling,739.0
30459,2016,8,21,2,33.0,37.0,2.0,2.0,600.0,69.0,23.9,999.4,20.6,0.0,NNW,1.3,Dingling,743.0
30460,2016,8,21,3,33.0,39.0,2.0,2.0,600.0,51.0,23.5,999.3,20.8,0.0,NE,0.5,Dingling,727.0
30461,2016,8,21,4,33.0,35.0,2.0,2.0,600.0,57.0,23.4,999.3,20.3,0.0,NW,0.8,Dingling,729.0
30462,2016,8,21,5,37.0,44.0,2.0,4.0,700.0,65.0,23.0,1000.1,20.3,0.0,NNW,1.3,Dingling,852.0
30463,2016,8,21,6,37.0,44.0,2.0,2.0,700.0,65.0,22.6,1000.7,20.3,0.0,N,2.0,Dingling,850.0
30464,2016,8,21,7,35.0,40.0,2.0,6.0,700.0,62.0,23.9,1001.2,20.4,0.0,NW,0.6,Dingling,845.0
30465,2016,8,21,8,37.0,40.0,2.0,5.0,700.0,81.0,25.8,1001.3,21.2,0.0,NNW,0.8,Dingling,865.0
30466,2016,8,21,9,46.0,56.0,2.0,12.0,800.0,108.0,27.5,1001.3,22.0,0.0,SW,1.4,Dingling,1024.0
30467,2016,8,21,10,53.0,68.0,2.0,22.0,800.0,104.0,29.3,1001.3,22.3,0.0,W,1.2,Dingling,1049.0
30468,2016,8,21,11,50.0,57.0,2.0,18.0,800.0,123.0,30.9,1000.8,22.8,0.0,SSE,1.9,Dingling,1050.0
30469,2016,8,21,12,48.0,68.0,2.0,14.0,800.0,168.0,31.7,1000.4,23.0,0.0,SSE,1.9,Dingling,1100.0
30470,2016,8,21,13,51.0,71.0,2.0,12.0,800.0,206.0,32.5,1000.2,23.2,0.0,SE,2.0,Dingling,1142.0
30471,2016,8,21,14,49.0,68.0,2.0,9.0,800.0,216.0,33.3,999.9,23.0,0.0,ESE,2.6,Dingling,1144.0
30472,2016,8,21,15,39.0,51.0,2.0,5.0,700.0,189.0,33.5,999.4,22.3,0.0,ESE,2.3,Dingling,986.0
30473,2016,8,21,16,35.0,43.0,2.0,6.0,600.0,198.0,33.9,999.3,22.0,0.0,SE,1.7,Dingling,884.0
30474,2016,8,21,17,39.0,59.0,2.0,7.0,700.0,237.0,32.7,999.5,21.9,0.0,S,3.3,Dingling,1044.0
30475,2016,8,21,18,52.0,90.0,2.0,18.0,800.0,272.0,32.0,999.9,21.8,0.0,S,2.1,Dingling,1234.0
30476,2016,8,21,19,47.0,97.0,2.0,19.0,800.0,178.0,31.2,1000.4,21.7,0.0,SSE,1.9,Dingling,1143.0
30477,2016,8,21,20,69.0,72.0,2.0,13.0,800.0,136.0,30.3,1001.1,21.7,0.0,SSE,1.8,Dingling,1092.0
30478,2016,8,21,21,48.0,57.0,2.0,9.0,800.0,119.0,30.0,1001.6,21.4,0.0,SE,1.1,Dingling,1035.0
30479,2016,8,21,22,44.0,46.0,2.0,8.0,700.0,87.0,27.0,1001.9,22.4,0.0,N,1.2,Dingling,887.0
30480,2016,8,21,23,42.0,49.0,2.0,8.0,800.0,84.0,27.5,1002.2,22.2,0.0,E,1.3,Dingling,985.0
30481,2016,8,22,0,43.0,46.0,2.0,9.0,800.0,74.0,27.8,1002.6,22.3,0.0,ESE,1.7,Dingling,974.0
30482,2016,8,22,1,50.0,59.0,2.0,10.0,900.0,76.0,27.5,1002.7,22.0,0.0,ESE,1.7,Dingling,1097.0
30483,2016,8,22,2,50.0,55.0,2.0,9.0,900.0,59.0,26.6,1002.9,21.8,0.0,ENE,0.8,Dingling,1075.0
30484,2016,8,22,3,62.0,63.0,2.0,11.0,1000.0,58.0,25.1,1002.8,21.4,0.0,N,1.2,Dingling,1196.0
30485,2016,8,22,4,68.0,68.0,2.0,10.0,1000.0,57.0,25.0,1002.9,21.5,0.0,NNE,0.8,Dingling,1205.0
30486,2016,8,22,5,65.0,65.0,2.0,9.0,1000.0,56.0,24.8,1003.5,21.5,0.0,NE,0.8,Dingling,1197.0
30487,2016,8,22,6,74.0,74.0,2.0,8.0,1100.0,47.0,24.8,1004.0,21.5,0.0,N,0.9,Dingling,1305.0
30488,2016,8,22,7,74.0,74.0,2.0,9.0,1100.0,47.0,25.2,1004.1,21.9,0.0,W,0.9,Dingling,1306.0
30489,2016,8,22,8,83.0,83.0,2.0,29.0,1200.0,29.0,26.1,1004.3,22.2,0.0,NNW,1.0,Dingling,1426.0
30490,2016,8,22,9,89.0,89.0,2.0,46.0,1300.0,31.0,27.8,1004.2,21.8,0.0,E,1.6,Dingling,1557.0
30491,2016,8,22,10,83.0,83.0,5.0,27.0,1400.0,98.0,28.5,1003.9,21.5,0.0,ESE,1.5,Dingling,1696.0
30492,2016,8,22,11,74.0,74.0,6.0,15.0,1300.0,145.0,29.7,1003.4,21.6,0.0,S,1.6,Dingling,1614.0
30493,2016,8,22,12,83.0,83.0,5.0,24.0,1300.0,165.0,30.9,1002.8,20.8,0.0,ESE,1.9,Dingling,1660.0
30494,2016,8,22,13,81.0,87.0,4.0,31.0,1200.0,180.0,31.2,1002.2,19.2,0.0,SSW,2.6,Dingling,1583.0
30495,2016,8,22,14,63.0,65.0,4.0,24.0,1000.0,195.0,32.0,1001.7,18.9,0.0,S,3.5,Dingling,1351.0
30496,2016,8,22,15,40.0,46.0,2.0,10.0,700.0,172.0,31.9,1001.2,19.2,0.0,SSE,2.8,Dingling,970.0
30497,2016,8,22,16,37.0,51.0,2.0,10.0,700.0,179.0,31.5,1001.0,19.2,0.0,SSW,2.2,Dingling,979.0
30498,2016,8,22,17,33.0,59.0,2.0,12.0,600.0,154.0,31.1,1000.7,19.4,0.0,S,3.1,Dingling,860.0
30499,2016,8,22,18,50.0,91.0,2.0,16.0,600.0,130.0,30.8,1000.4,19.5,0.0,S,2.2,Dingling,889.0
30500,2016,8,22,19,38.0,65.0,2.0,10.0,600.0,94.0,30.1,1000.6,19.2,0.0,S,2.1,Dingling,809.0
30501,2016,8,22,20,32.0,46.0,2.0,6.0,600.0,78.0,29.8,1001.0,18.9,0.0,SE,1.7,Dingling,764.0
30502,2016,8,22,21,32.0,42.0,2.0,6.0,500.0,73.0,27.7,1001.1,21.0,0.0,WNW,1.2,Dingling,655.0
30503,2016,8,22,22,32.0,42.0,2.0,8.0,500.0,75.0,26.2,1001.0,20.8,0.0,NNW,1.4,Dingling,659.0
30504,2016,8,22,23,31.0,36.0,2.0,9.0,500.0,63.0,25.4,1000.8,20.6,0.0,NNW,1.6,Dingling,641.0
30505,2016,8,23,0,33.0,41.0,2.0,11.0,600.0,56.0,26.5,1000.5,19.6,0.0,ESE,1.5,Dingling,743.0
30506,2016,8,23,1,36.0,43.0,2.0,11.0,600.0,52.0,25.2,1000.1,20.5,0.0,W,0.6,Dingling,744.0
30507,2016,8,23,2,41.0,46.0,2.0,13.0,600.0,51.0,24.2,999.9,20.5,0.0,NNW,1.9,Dingling,753.0
30508,2016,8,23,3,39.0,47.0,2.0,13.0,500.0,44.0,24.7,999.5,20.6,0.0,NNE,1.3,Dingling,645.0
30509,2016,8,23,4,38.0,43.0,2.0,14.0,500.0,49.0,24.9,999.3,20.6,0.0,E,1.1,Dingling,646.0
30510,2016,8,23,5,41.0,52.0,2.0,10.0,500.0,40.0,25.1,999.3,20.6,0.0,ENE,1.1,Dingling,645.0
30511,2016,8,23,6,47.0,55.0,2.0,8.0,600.0,39.0,24.9,999.3,20.6,0.0,E,1.5,Dingling,751.0
30512,2016,8,23,7,60.0,67.0,2.0,11.0,600.0,39.0,25.3,999.2,20.8,0.0,ESE,2.6,Dingling,779.0
30513,2016,8,23,8,72.0,74.0,2.0,16.0,700.0,49.0,25.4,999.8,21.1,0.0,SE,2.2,Dingling,913.0
30514,2016,8,23,9,76.0,76.0,4.0,20.0,700.0,69.0,26.8,999.3,21.3,0.0,SE,2.5,Dingling,945.0
30515,2016,8,23,10,82.0,87.0,4.0,22.0,800.0,89.0,26.5,999.1,21.7,0.0,ESE,1.5,Dingling,1084.0
30516,2016,8,23,11,77.0,86.0,3.0,21.0,800.0,84.0,27.5,998.7,22.0,0.0,E,1.9,Dingling,1071.0
30517,2016,8,23,12,77.0,77.0,2.0,15.0,800.0,77.0,27.6,998.1,21.2,0.0,SE,1.2,Dingling,1048.0
30518,2016,8,23,13,88.0,94.0,2.0,16.0,900.0,87.0,27.5,997.5,20.8,0.0,E,2.1,Dingling,1187.0
30519,2016,8,23,14,90.0,90.0,2.0,17.0,1000.0,99.0,26.8,997.2,22.0,0.0,N,1.9,Dingling,1298.0
30520,2016,8,23,15,87.0,87.0,2.0,16.0,1000.0,103.0,26.9,996.6,22.1,0.0,N,1.2,Dingling,1295.0
30521,2016,8,23,16,85.0,85.0,2.0,15.0,1000.0,114.0,26.7,996.4,22.1,0.0,N,1.8,Dingling,1301.0
30522,2016,8,23,17,79.0,79.0,2.0,14.0,1000.0,119.0,26.8,996.2,22.0,0.0,N,1.5,Dingling,1293.0
30523,2016,8,23,18,73.0,73.0,2.0,12.0,900.0,105.0,26.4,996.1,21.8,0.0,N,1.9,Dingling,1165.0
30524,2016,8,23,19,74.0,74.0,2.0,11.0,900.0,117.0,26.1,996.3,21.5,0.0,N,2.0,Dingling,1178.0
30525,2016,8,23,20,69.0,71.0,2.0,12.0,900.0,93.0,25.3,996.5,21.4,0.0,NW,0.9,Dingling,1147.0
30526,2016,8,23,21,64.0,68.0,2.0,9.0,900.0,88.0,25.2,996.8,21.5,0.0,N,1.1,Dingling,1131.0
30527,2016,8,23,22,67.0,67.0,2.0,8.0,900.0,90.0,25.0,996.7,21.1,0.0,N,1.5,Dingling,1134.0
30528,2016,8,23,23,63.0,63.0,2.0,8.0,900.0,76.0,25.0,996.6,20.9,0.0,NNW,1.1,Dingling,1112.0
30529,2016,8,24,0,60.0,60.0,2.0,7.0,800.0,77.0,24.7,996.5,20.8,0.0,N,0.5,Dingling,1006.0
30530,2016,8,24,1,62.0,62.0,2.0,6.0,800.0,69.0,24.3,996.3,20.6,0.0,NNW,1.0,Dingling,1001.0
30531,2016,8,24,2,60.0,60.0,2.0,6.0,800.0,59.0,23.5,996.1,20.4,0.0,NNW,0.8,Dingling,987.0
30532,2016,8,24,3,63.0,63.0,2.0,6.0,700.0,54.0,23.2,996.2,20.5,0.0,N,0.8,Dingling,888.0
30533,2016,8,24,4,65.0,65.0,2.0,5.0,700.0,60.0,23.4,996.2,20.5,0.0,N,0.4,Dingling,897.0
30534,2016,8,24,5,64.0,64.0,2.0,5.0,600.0,45.0,23.0,996.4,20.3,0.0,ESE,1.0,Dingling,780.0
30535,2016,8,24,6,62.0,62.0,2.0,4.0,600.0,35.0,23.2,996.8,20.7,0.0,NNE,0.7,Dingling,765.0
30536,2016,8,24,7,62.0,62.0,2.0,7.0,600.0,34.0,23.5,997.3,20.6,0.0,N,1.0,Dingling,767.0
30537,2016,8,24,8,66.0,66.0,2.0,12.0,700.0,28.0,25.0,997.0,21.3,0.0,WSW,1.4,Dingling,874.0
30538,2016,8,24,9,81.0,81.0,2.0,33.0,800.0,33.0,25.9,997.1,21.8,0.0,WSW,1.4,Dingling,1030.0
30539,2016,8,24,10,84.0,84.0,2.0,35.0,800.0,47.0,27.2,996.9,21.9,0.0,S,1.2,Dingling,1052.0
30540,2016,8,24,11,89.0,89.0,3.0,33.0,900.0,63.0,28.9,996.3,22.4,0.0,W,1.5,Dingling,1177.0
30541,2016,8,24,12,84.0,84.0,3.0,23.0,900.0,110.0,30.1,995.7,22.5,0.0,SSW,1.6,Dingling,1204.0
30542,2016,8,24,13,86.0,94.0,3.0,17.0,1000.0,157.0,30.2,995.2,22.1,0.0,WSW,1.6,Dingling,1357.0
30543,2016,8,24,14,84.0,95.0,3.0,16.0,1000.0,171.0,31.5,994.6,22.2,0.0,SSW,1.2,Dingling,1369.0
30544,2016,8,24,15,66.0,66.0,3.0,15.0,800.0,169.0,33.2,994.0,21.0,0.0,S,1.8,Dingling,1119.0
30545,2016,8,24,16,48.0,48.0,2.0,11.0,700.0,172.0,32.6,994.0,21.8,0.0,SSW,2.3,Dingling,981.0
30546,2016,8,24,17,47.0,67.0,2.0,11.0,700.0,179.0,32.2,993.8,21.7,0.0,S,2.3,Dingling,1006.0
30547,2016,8,24,18,48.0,87.0,2.0,15.0,800.0,180.0,31.3,994.1,21.5,0.0,SE,1.6,Dingling,1132.0
30548,2016,8,24,19,52.0,85.0,2.0,18.0,800.0,136.0,30.1,994.4,22.8,0.0,S,1.5,Dingling,1093.0
30549,2016,8,24,20,55.0,68.0,2.0,15.0,800.0,104.0,29.2,995.1,22.9,0.0,NNW,1.2,Dingling,1044.0
30550,2016,8,24,21,53.0,66.0,2.0,15.0,800.0,89.0,27.8,995.3,23.0,0.0,NW,1.0,Dingling,1025.0
30551,2016,8,24,22,62.0,62.0,2.0,16.0,800.0,80.0,27.6,995.4,22.8,0.0,NNW,1.2,Dingling,1022.0
30552,2016,8,24,23,64.0,64.0,2.0,15.0,800.0,81.0,27.1,995.4,22.7,0.0,N,2.4,Dingling,1026.0
30553,2016,8,25,0,62.0,62.0,2.0,13.0,800.0,121.0,28.6,995.3,19.2,0.0,NNW,3.5,Dingling,1060.0
30554,2016,8,25,1,10.0,10.0,2.0,5.0,200.0,86.0,28.9,996.0,18.7,0.0,NNW,2.0,Dingling,313.0
30555,2016,8,25,2,4.0,6.0,2.0,4.0,200.0,96.0,28.2,996.5,18.0,0.0,NW,1.5,Dingling,312.0
30556,2016,8,25,3,3.0,6.0,2.0,4.0,200.0,93.0,27.9,996.9,16.8,0.0,WNW,1.7,Dingling,308.0
30557,2016,8,25,4,6.0,9.0,2.0,2.0,200.0,97.0,28.3,997.9,14.9,0.0,NW,3.6,Dingling,316.0
30558,2016,8,25,5,3.0,6.0,2.0,2.0,200.0,105.0,28.0,998.7,13.5,0.0,NNW,4.3,Dingling,318.0
30559,2016,8,25,6,3.0,6.0,2.0,2.0,200.0,101.0,27.1,999.4,14.5,0.0,NW,2.3,Dingling,314.0
30560,2016,8,25,7,3.0,12.0,2.0,2.0,200.0,89.0,26.4,1000.5,15.1,0.0,NW,2.2,Dingling,308.0
30561,2016,8,25,8,8.0,12.0,2.0,2.0,200.0,79.0,26.8,1001.3,14.2,0.0,NNW,4.4,Dingling,303.0
30562,2016,8,25,9,3.0,17.0,2.0,2.0,200.0,65.0,25.6,1003.1,12.8,0.0,NNW,4.1,Dingling,289.0
30563,2016,8,25,10,4.0,6.0,2.0,2.0,200.0,62.0,26.9,1004.0,13.3,0.0,NNW,3.6,Dingling,276.0
30564,2016,8,25,11,3.0,6.0,2.0,2.0,200.0,61.0,26.1,1004.4,11.1,0.0,NW,3.5,Dingling,274.0
30565,2016,8,25,12,10.0,10.0,2.0,2.0,200.0,60.0,27.0,1004.3,11.5,0.0,WNW,1.8,Dingling,284.0
30566,2016,8,25,13,4.0,6.0,2.0,2.0,200.0,62.0,29.1,1004.1,10.2,0.0,NW,4.5,Dingling,276.0
30567,2016,8,25,14,5.0,6.0,2.0,2.0,200.0,63.0,29.4,1003.9,9.0,0.0,NW,4.6,Dingling,278.0
30568,2016,8,25,15,8.0,8.0,2.0,2.0,200.0,65.0,30.0,1003.7,9.0,0.0,NW,4.5,Dingling,285.0
30569,2016,8,25,16,6.0,6.0,2.0,2.0,200.0,69.0,29.8,1003.9,8.2,0.0,N,3.1,Dingling,285.0
30570,2016,8,25,17,3.0,12.0,2.0,2.0,200.0,68.0,29.4,1004.3,6.1,0.0,NW,3.6,Dingling,287.0
30571,2016,8,25,18,3.0,13.0,2.0,2.0,200.0,70.0,28.2,1004.5,5.1,0.0,NNW,3.5,Dingling,290.0
30572,2016,8,25,19,12.0,31.0,2.0,2.0,200.0,67.0,26.1,1005.3,6.2,0.0,N,1.9,Dingling,314.0
30573,2016,8,25,20,14.0,45.0,2.0,2.0,200.0,56.0,24.0,1006.6,7.6,0.0,N,1.6,Dingling,319.0
30574,2016,8,25,21,6.0,11.0,2.0,2.0,200.0,59.0,22.4,1007.2,8.1,0.0,NNE,1.8,Dingling,280.0
30575,2016,8,25,22,5.0,11.0,2.0,2.0,200.0,63.0,22.4,1007.5,7.4,0.0,NNE,2.8,Dingling,283.0
30576,2016,8,25,23,5.0,11.0,2.0,2.0,200.0,65.0,22.0,1007.9,6.6,0.0,NNE,2.3,Dingling,285.0
30577,2016,8,26,0,7.0,13.0,2.0,2.0,200.0,56.0,21.0,1008.2,7.2,0.0,N,2.3,Dingling,280.0
30578,2016,8,26,1,3.0,6.0,2.0,2.0,200.0,63.0,21.1,1008.2,6.6,0.0,NNE,1.9,Dingling,276.0
30579,2016,8,26,2,6.0,10.0,2.0,2.0,200.0,59.0,20.4,1008.6,6.7,0.0,N,1.8,Dingling,279.0
30580,2016,8,26,3,8.0,14.0,2.0,2.0,200.0,58.0,19.8,1008.8,7.5,0.0,NNE,0.8,Dingling,284.0
30581,2016,8,26,4,4.0,6.0,2.0,2.0,200.0,59.0,18.2,1008.9,8.2,0.0,N,0.8,Dingling,273.0
30582,2016,8,26,5,3.0,15.0,2.0,2.0,200.0,59.0,17.3,1009.1,8.2,0.0,NNW,1.3,Dingling,281.0
